city_ibge_code;epidemiological_week;growth_factor
4119152.0;27.0;1.69
4119152.0;28.0;1.35
4119152.0;29.0;0.99
4119152.0;30.0;0.9
4119152.0;31.0;0.72
4119152.0;32.0;1.39
3518800.0;13.0;12.0
3518800.0;14.0;4.08
3518800.0;15.0;2.63
3518800.0;16.0;0.88
3518800.0;17.0;1.32
3518800.0;18.0;2.41
3518800.0;19.0;0.68
3518800.0;20.0;1.8
3518800.0;21.0;1.23
3518800.0;22.0;1.24
3518800.0;23.0;1.11
3518800.0;24.0;0.88
3518800.0;25.0;1.26
3518800.0;26.0;1.5
3518800.0;27.0;1.12
3518800.0;28.0;0.99
3518800.0;29.0;0.74
3518800.0;30.0;1.11
3518800.0;31.0;1.05
3518800.0;32.0;0.77
2312908.0;13.0;3.0
2312908.0;14.0;0.33
2312908.0;15.0;9.0
2312908.0;16.0;1.11
2312908.0;17.0;6.6
2312908.0;18.0;0.77
2312908.0;19.0;2.35
2312908.0;20.0;2.31
2312908.0;21.0;2.12
2312908.0;22.0;1.71
2312908.0;23.0;0.91
2312908.0;24.0;0.77
2312908.0;25.0;1.9
2312908.0;26.0;0.96
2312908.0;27.0;0.82
2312908.0;28.0;0.89
2312908.0;29.0;0.49
2312908.0;30.0;1.63
2312908.0;31.0;0.49
2312908.0;32.0;0.89
5201405.0;13.0;0.0
5201405.0;15.0;-2.0
5201405.0;16.0;1.5
5201405.0;17.0;5.33
5201405.0;18.0;2.0
5201405.0;19.0;0.56
5201405.0;20.0;4.5
5201405.0;21.0;1.28
5201405.0;22.0;1.38
5201405.0;23.0;1.76
5201405.0;24.0;0.92
5201405.0;25.0;2.47
5201405.0;26.0;1.58
5201405.0;27.0;0.95
5201405.0;28.0;1.09
5201405.0;29.0;0.37
5201405.0;30.0;9.1
5201405.0;31.0;0.91
5201405.0;32.0;0.85
5211909.0;13.0;1.0
5211909.0;14.0;0.0
5211909.0;16.0;0.0
5211909.0;18.0;1.5
5211909.0;19.0;6.33
5211909.0;20.0;0.26
5211909.0;21.0;1.6
5211909.0;22.0;5.0
5211909.0;23.0;0.57
5211909.0;24.0;1.35
5211909.0;25.0;2.97
5211909.0;26.0;0.63
5211909.0;27.0;1.6
5211909.0;28.0;0.96
5211909.0;29.0;1.09
5211909.0;30.0;2.8
5211909.0;31.0;0.85
5211909.0;32.0;1.48
1501402.0;13.0;4.0
1501402.0;14.0;4.38
1501402.0;15.0;3.31
1501402.0;16.0;2.46
1501402.0;17.0;2.28
1501402.0;18.0;1.36
1501402.0;19.0;1.65
1501402.0;20.0;1.64
1501402.0;21.0;1.41
1501402.0;22.0;0.7
1501402.0;23.0;1.04
1501402.0;24.0;0.81
1501402.0;25.0;0.74
1501402.0;26.0;0.96
1501402.0;27.0;1.23
1501402.0;28.0;0.66
1501402.0;29.0;1.31
1501402.0;30.0;0.93
1501402.0;31.0;0.6
1501402.0;32.0;2.97
2507507.0;13.0;9.0
2507507.0;14.0;1.78
2507507.0;15.0;3.25
2507507.0;16.0;1.63
2507507.0;17.0;1.76
2507507.0;18.0;2.59
2507507.0;19.0;1.06
2507507.0;20.0;1.03
2507507.0;21.0;2.15
2507507.0;22.0;1.58
2507507.0;23.0;1.39
2507507.0;24.0;0.84
2507507.0;25.0;1.65
2507507.0;26.0;0.73
2507507.0;27.0;1.07
2507507.0;28.0;0.89
2507507.0;29.0;0.57
2507507.0;30.0;2.04
2507507.0;31.0;0.73
2507507.0;32.0;0.81
4108304.0;13.0;6.0
4108304.0;14.0;2.83
4108304.0;15.0;0.18
4108304.0;16.0;4.0
4108304.0;17.0;0.25
4108304.0;18.0;2.0
4108304.0;19.0;2.0
4108304.0;20.0;1.25
4108304.0;21.0;0.73
4108304.0;22.0;3.64
4108304.0;23.0;0.15
4108304.0;24.0;5.83
4108304.0;25.0;1.43
4108304.0;26.0;2.26
4108304.0;27.0;1.98
4108304.0;28.0;0.75
4108304.0;29.0;1.9
4108304.0;30.0;3.1
4108304.0;31.0;0.34
4108304.0;32.0;0.78
4115200.0;13.0;6.0
4115200.0;14.0;2.0
4115200.0;15.0;0.67
4115200.0;16.0;1.62
4115200.0;17.0;1.0
4115200.0;18.0;0.62
4115200.0;19.0;0.25
4115200.0;20.0;10.5
4115200.0;21.0;1.05
4115200.0;22.0;2.41
4115200.0;23.0;1.53
4115200.0;24.0;1.58
4115200.0;25.0;2.69
4115200.0;26.0;0.94
4115200.0;27.0;1.12
4115200.0;28.0;0.88
4115200.0;29.0;1.19
4115200.0;30.0;0.51
4115200.0;31.0;2.62
4115200.0;32.0;1.16
3301850.0;13.0;0.0
3301850.0;15.0;1.0
3301850.0;16.0;0.0
3301850.0;18.0;3.0
3301850.0;19.0;1.67
3301850.0;20.0;0.4
3301850.0;21.0;8.0
3301850.0;22.0;5.34
3301850.0;23.0;0.37
3301850.0;24.0;3.87
3301850.0;25.0;0.6
3301850.0;26.0;0.43
3301850.0;27.0;1.49
3301850.0;28.0;0.59
3301850.0;29.0;0.87
3301850.0;30.0;2.65
3301850.0;31.0;0.9
3301850.0;32.0;0.64
4319901.0;13.0;-0.5
4319901.0;14.0;-0.0
4319901.0;17.0;5.0
4319901.0;18.0;0.2
4319901.0;19.0;0.0
4319901.0;22.0;-5.0
4319901.0;23.0;1.0
4319901.0;24.0;0.6
4319901.0;25.0;5.67
4319901.0;26.0;1.41
4319901.0;27.0;1.88
4319901.0;28.0;2.22
4319901.0;29.0;0.31
4319901.0;30.0;4.29
4319901.0;31.0;0.66
4319901.0;32.0;1.61
4202008.0;13.0;0.5
4202008.0;14.0;1.0
4202008.0;15.0;13.33
4202008.0;16.0;0.18
4202008.0;17.0;1.0
4202008.0;18.0;4.29
4202008.0;19.0;0.97
4202008.0;20.0;1.76
4202008.0;21.0;2.06
4202008.0;22.0;1.03
4202008.0;23.0;1.15
4202008.0;24.0;0.77
4202008.0;25.0;2.59
4202008.0;26.0;1.84
4202008.0;27.0;1.25
4202008.0;28.0;1.23
4202008.0;29.0;0.82
4202008.0;30.0;0.76
4202008.0;31.0;1.61
4202008.0;32.0;0.85
4218707.0;13.0;0.33
4218707.0;14.0;5.0
4218707.0;15.0;1.2
4218707.0;16.0;0.25
4218707.0;17.0;0.33
4218707.0;18.0;12.0
4218707.0;19.0;2.17
4218707.0;20.0;0.85
4218707.0;21.0;1.18
4218707.0;22.0;1.35
4218707.0;23.0;1.14
4218707.0;24.0;1.25
4218707.0;25.0;1.02
4218707.0;26.0;1.51
4218707.0;27.0;1.25
4218707.0;28.0;2.18
4218707.0;29.0;1.45
4218707.0;30.0;0.93
4218707.0;31.0;1.96
4218707.0;32.0;1.14
2805703.0;13.0;0.0
2805703.0;20.0;1.33
2805703.0;21.0;2.75
2805703.0;22.0;1.27
2805703.0;23.0;1.57
2805703.0;24.0;0.64
2805703.0;25.0;2.64
2805703.0;26.0;3.43
2805703.0;27.0;1.35
2805703.0;28.0;1.1
2805703.0;29.0;0.62
2805703.0;30.0;1.4
2805703.0;31.0;0.75
2805703.0;32.0;0.43
3505708.0;13.0;2.0
3505708.0;14.0;13.0
3505708.0;15.0;0.54
3505708.0;16.0;5.21
3505708.0;17.0;1.41
3505708.0;18.0;1.02
3505708.0;19.0;1.74
3505708.0;20.0;1.03
3505708.0;21.0;0.98
3505708.0;22.0;1.52
3505708.0;23.0;0.9
3505708.0;24.0;0.77
3505708.0;25.0;0.81
3505708.0;26.0;1.58
3505708.0;27.0;1.03
3505708.0;28.0;1.1
3505708.0;29.0;0.69
3505708.0;30.0;1.27
3505708.0;31.0;2.87
3505708.0;32.0;1.02
3509502.0;13.0;4.0
3509502.0;14.0;5.25
3509502.0;15.0;3.52
3509502.0;16.0;1.14
3509502.0;17.0;0.86
3509502.0;18.0;1.72
3509502.0;19.0;1.73
3509502.0;20.0;1.63
3509502.0;21.0;1.03
3509502.0;22.0;1.19
3509502.0;23.0;2.04
3509502.0;24.0;1.24
3509502.0;25.0;1.52
3509502.0;26.0;1.2
3509502.0;27.0;0.95
3509502.0;28.0;1.21
3509502.0;29.0;0.68
3509502.0;30.0;1.84
3509502.0;31.0;0.84
3509502.0;32.0;1.09
3513009.0;13.0;2.0
3513009.0;14.0;5.5
3513009.0;15.0;1.41
3513009.0;16.0;0.65
3513009.0;17.0;1.9
3513009.0;18.0;1.87
3513009.0;19.0;0.92
3513009.0;20.0;1.4
3513009.0;21.0;1.01
3513009.0;22.0;1.45
3513009.0;23.0;1.14
3513009.0;24.0;0.86
3513009.0;25.0;0.78
3513009.0;26.0;2.97
3513009.0;27.0;0.9
3513009.0;28.0;0.75
3513009.0;29.0;0.83
3513009.0;30.0;1.42
3513009.0;31.0;1.04
3513009.0;32.0;1.16
3524709.0;13.0;0.0
3524709.0;17.0;3.0
3524709.0;18.0;3.67
3524709.0;19.0;0.45
3524709.0;20.0;3.2
3524709.0;21.0;0.62
3524709.0;22.0;0.8
3524709.0;23.0;2.5
3524709.0;24.0;0.65
3524709.0;25.0;0.92
3524709.0;26.0;4.33
3524709.0;27.0;0.54
3524709.0;28.0;2.21
3524709.0;29.0;0.77
3524709.0;30.0;0.92
3524709.0;31.0;1.36
3524709.0;32.0;1.15
3534401.0;13.0;3.0
3534401.0;14.0;19.33
3534401.0;15.0;1.12
3534401.0;16.0;1.94
3534401.0;17.0;1.72
3534401.0;18.0;1.92
3534401.0;19.0;0.79
3534401.0;20.0;1.43
3534401.0;21.0;1.03
3534401.0;22.0;1.04
3534401.0;23.0;1.37
3534401.0;24.0;0.98
3534401.0;25.0;1.0
3534401.0;26.0;1.04
3534401.0;27.0;1.14
3534401.0;28.0;0.82
3534401.0;29.0;1.47
3534401.0;30.0;0.88
3534401.0;31.0;1.0
3534401.0;32.0;0.97
3549805.0;13.0;0.0
3549805.0;15.0;3.88
3549805.0;16.0;0.97
3549805.0;17.0;0.2
3549805.0;18.0;6.0
3549805.0;19.0;2.39
3549805.0;20.0;1.86
3549805.0;21.0;1.12
3549805.0;22.0;0.78
3549805.0;23.0;1.16
3549805.0;24.0;2.48
3549805.0;25.0;1.17
3549805.0;26.0;1.26
3549805.0;27.0;1.27
3549805.0;28.0;1.6
3549805.0;29.0;1.09
3549805.0;30.0;1.35
3549805.0;31.0;0.99
3549805.0;32.0;1.39
3549904.0;13.0;3.0
3549904.0;14.0;6.67
3549904.0;15.0;3.05
3549904.0;16.0;0.87
3549904.0;17.0;0.68
3549904.0;18.0;1.44
3549904.0;19.0;2.46
3549904.0;20.0;0.59
3549904.0;21.0;2.99
3549904.0;22.0;1.06
3549904.0;23.0;1.08
3549904.0;24.0;1.4
3549904.0;25.0;1.52
3549904.0;26.0;1.16
3549904.0;27.0;1.01
3549904.0;28.0;1.19
3549904.0;29.0;0.85
3549904.0;30.0;2.01
3549904.0;31.0;0.82
3549904.0;32.0;1.37
1721000.0;13.0;3.0
1721000.0;14.0;0.5
1721000.0;15.0;1.33
1721000.0;16.0;2.0
1721000.0;17.0;1.0
1721000.0;18.0;6.5
1721000.0;19.0;1.44
1721000.0;20.0;1.21
1721000.0;21.0;1.56
1721000.0;22.0;1.32
1721000.0;23.0;0.99
1721000.0;24.0;0.86
1721000.0;25.0;2.39
1721000.0;26.0;0.98
1721000.0;27.0;1.42
1721000.0;28.0;1.24
1721000.0;29.0;1.13
1721000.0;30.0;1.21
1721000.0;31.0;1.35
1721000.0;32.0;1.08
2914802.0;13.0;1.0
2914802.0;14.0;4.0
2914802.0;15.0;3.5
2914802.0;16.0;0.86
2914802.0;17.0;6.83
2914802.0;18.0;1.2
2914802.0;19.0;1.13
2914802.0;20.0;2.57
2914802.0;21.0;0.62
2914802.0;22.0;0.57
2914802.0;23.0;2.62
2914802.0;24.0;0.95
2914802.0;25.0;1.31
2914802.0;26.0;1.65
2914802.0;27.0;1.3
2914802.0;28.0;0.74
2914802.0;29.0;0.91
2914802.0;30.0;1.97
2914802.0;31.0;0.92
2914802.0;32.0;0.91
2919207.0;13.0;1.33
2919207.0;14.0;1.25
2919207.0;15.0;1.8
2919207.0;16.0;0.78
2919207.0;17.0;1.86
2919207.0;18.0;1.54
2919207.0;19.0;2.1
2919207.0;20.0;1.71
2919207.0;21.0;2.15
2919207.0;22.0;0.78
2919207.0;23.0;1.59
2919207.0;24.0;0.79
2919207.0;25.0;1.12
2919207.0;26.0;5.68
2919207.0;27.0;0.79
2919207.0;28.0;0.9
2919207.0;29.0;0.47
2919207.0;30.0;1.22
2919207.0;31.0;0.86
2919207.0;32.0;1.06
3203205.0;13.0;1.0
3203205.0;14.0;2.0
3203205.0;15.0;0.25
3203205.0;16.0;12.0
3203205.0;17.0;1.08
3203205.0;18.0;0.92
3203205.0;19.0;0.92
3203205.0;20.0;1.82
3203205.0;21.0;1.0
3203205.0;22.0;2.85
3203205.0;23.0;3.35
3203205.0;24.0;1.53
3203205.0;25.0;1.13
3203205.0;26.0;1.9
3203205.0;27.0;1.03
3203205.0;28.0;1.37
3203205.0;29.0;0.56
3203205.0;30.0;0.93
3203205.0;31.0;0.71
3203205.0;32.0;1.32
3205200.0;13.0;1.18
3205200.0;14.0;2.0
3205200.0;15.0;2.46
3205200.0;16.0;2.7
3205200.0;17.0;0.95
3205200.0;18.0;2.05
3205200.0;19.0;0.68
3205200.0;20.0;1.49
3205200.0;21.0;1.5
3205200.0;22.0;1.04
3205200.0;23.0;1.79
3205200.0;24.0;1.2
3205200.0;25.0;1.12
3205200.0;26.0;0.83
3205200.0;27.0;1.44
3205200.0;28.0;1.0
3205200.0;29.0;0.66
3205200.0;30.0;0.75
3205200.0;31.0;1.12
3205200.0;32.0;0.98
3205309.0;13.0;0.82
3205309.0;14.0;2.56
3205309.0;15.0;2.52
3205309.0;16.0;2.47
3205309.0;17.0;0.78
3205309.0;18.0;2.37
3205309.0;19.0;0.81
3205309.0;20.0;1.75
3205309.0;21.0;1.66
3205309.0;22.0;0.95
3205309.0;23.0;1.65
3205309.0;24.0;1.25
3205309.0;25.0;0.96
3205309.0;26.0;0.78
3205309.0;27.0;1.29
3205309.0;28.0;0.94
3205309.0;29.0;0.74
3205309.0;30.0;0.69
3205309.0;31.0;1.64
3205309.0;32.0;0.85
5007901.0;13.0;0.0
5007901.0;20.0;0.5
5007901.0;21.0;0.0
5007901.0;24.0;4.0
5007901.0;25.0;0.5
5007901.0;26.0;8.0
5007901.0;27.0;1.0
5007901.0;28.0;2.94
5007901.0;29.0;1.7
5007901.0;30.0;2.15
5007901.0;31.0;1.66
5007901.0;32.0;0.97
2211001.0;13.0;1.25
2211001.0;14.0;2.4
2211001.0;15.0;1.25
2211001.0;16.0;5.0
2211001.0;17.0;1.49
2211001.0;18.0;2.1
2211001.0;19.0;1.26
2211001.0;20.0;1.65
2211001.0;21.0;0.94
2211001.0;22.0;1.17
2211001.0;23.0;1.81
2211001.0;24.0;1.13
2211001.0;25.0;1.31
2211001.0;26.0;1.01
2211001.0;27.0;1.68
2211001.0;28.0;0.91
2211001.0;29.0;0.66
2211001.0;30.0;1.28
2211001.0;31.0;1.15
2211001.0;32.0;1.0
3302908.0;13.0;0.0
3302908.0;16.0;3.0
3302908.0;17.0;0.67
3302908.0;18.0;0.5
3302908.0;19.0;1.0
3302908.0;20.0;3.0
3302908.0;21.0;0.0
3302908.0;23.0;-0.25
3302908.0;24.0;-4.33
3302908.0;25.0;2.31
3302908.0;26.0;0.67
3302908.0;27.0;1.35
3302908.0;28.0;0.44
3302908.0;29.0;0.5
3302908.0;30.0;11.67
3302908.0;31.0;0.16
3302908.0;32.0;0.55
4300604.0;13.0;0.0
4300604.0;15.0;2.0
4300604.0;16.0;1.0
4300604.0;17.0;2.0
4300604.0;18.0;0.5
4300604.0;19.0;1.0
4300604.0;20.0;3.5
4300604.0;21.0;1.29
4300604.0;22.0;3.0
4300604.0;23.0;1.3
4300604.0;24.0;1.23
4300604.0;25.0;2.4
4300604.0;26.0;0.95
4300604.0;27.0;1.49
4300604.0;28.0;1.3
4300604.0;29.0;1.34
4300604.0;30.0;1.02
4300604.0;31.0;0.93
4300604.0;32.0;1.01
4301602.0;13.0;2.0
4301602.0;14.0;1.5
4301602.0;15.0;1.0
4301602.0;16.0;0.22
4301602.0;17.0;0.0
4301602.0;21.0;0.5
4301602.0;22.0;7.0
4301602.0;23.0;1.64
4301602.0;24.0;0.13
4301602.0;25.0;4.33
4301602.0;26.0;1.31
4301602.0;27.0;0.76
4301602.0;28.0;2.92
4301602.0;29.0;0.87
4301602.0;30.0;2.79
4301602.0;31.0;0.99
4301602.0;32.0;0.57
4307005.0;13.0;0.0
4307005.0;17.0;1.0
4307005.0;18.0;3.0
4307005.0;19.0;2.33
4307005.0;20.0;0.43
4307005.0;21.0;14.0
4307005.0;22.0;1.74
4307005.0;23.0;1.95
4307005.0;24.0;0.65
4307005.0;25.0;0.77
4307005.0;26.0;0.78
4307005.0;27.0;1.5
4307005.0;28.0;1.45
4307005.0;29.0;3.1
4307005.0;30.0;0.39
4307005.0;31.0;0.88
4307005.0;32.0;1.05
4307906.0;13.0;0.0
4307906.0;15.0;3.0
4307906.0;16.0;0.67
4307906.0;17.0;1.5
4307906.0;18.0;1.67
4307906.0;19.0;2.8
4307906.0;20.0;0.57
4307906.0;21.0;17.62
4307906.0;22.0;0.59
4307906.0;23.0;0.31
4307906.0;24.0;1.77
4307906.0;25.0;0.85
4307906.0;26.0;1.51
4307906.0;27.0;0.73
4307906.0;28.0;0.65
4307906.0;29.0;1.11
4307906.0;30.0;1.97
4307906.0;31.0;0.97
4307906.0;32.0;1.1
4321204.0;13.0;-0.5
4321204.0;14.0;-0.0
4321204.0;22.0;1.0
4321204.0;23.0;0.25
4321204.0;24.0;0.0
4321204.0;27.0;3.33
4321204.0;28.0;1.3
4321204.0;29.0;0.69
4321204.0;30.0;2.06
4321204.0;31.0;3.41
4321204.0;32.0;0.74
4216602.0;13.0;3.5
4216602.0;14.0;0.86
4216602.0;15.0;1.5
4216602.0;16.0;1.22
4216602.0;17.0;1.18
4216602.0;18.0;0.38
4216602.0;19.0;2.4
4216602.0;20.0;2.0
4216602.0;21.0;1.58
4216602.0;22.0;-0.63
4216602.0;23.0;-2.04
4216602.0;24.0;1.47
4216602.0;25.0;0.88
4216602.0;26.0;1.84
4216602.0;27.0;1.63
4216602.0;28.0;2.07
4216602.0;29.0;0.76
4216602.0;30.0;1.05
4216602.0;31.0;2.71
4216602.0;32.0;0.68
3552502.0;13.0;0.0
3552502.0;15.0;3.43
3552502.0;16.0;2.04
3552502.0;17.0;0.57
3552502.0;18.0;2.61
3552502.0;19.0;1.01
3552502.0;20.0;1.3
3552502.0;21.0;1.75
3552502.0;22.0;0.77
3552502.0;23.0;1.59
3552502.0;24.0;0.89
3552502.0;25.0;0.74
3552502.0;26.0;1.37
3552502.0;27.0;1.46
3552502.0;28.0;0.86
3552502.0;29.0;0.87
3552502.0;30.0;1.66
3552502.0;31.0;0.9
3552502.0;32.0;1.36
3554102.0;13.0;0.0
3554102.0;16.0;0.0
3554102.0;18.0;10.33
3554102.0;19.0;0.29
3554102.0;20.0;1.0
3554102.0;21.0;2.33
3554102.0;22.0;2.76
3554102.0;23.0;0.34
3554102.0;24.0;1.25
3554102.0;25.0;1.36
3554102.0;26.0;6.21
3554102.0;27.0;0.79
3554102.0;28.0;0.77
3554102.0;29.0;0.81
3554102.0;30.0;1.99
3554102.0;31.0;2.32
3554102.0;32.0;0.79
3556453.0;13.0;1.0
3556453.0;14.0;2.0
3556453.0;15.0;0.5
3556453.0;16.0;4.0
3556453.0;17.0;1.25
3556453.0;18.0;0.0
3556453.0;20.0;3.33
3556453.0;21.0;2.4
3556453.0;22.0;0.46
3556453.0;23.0;3.91
3556453.0;24.0;0.77
3556453.0;25.0;1.15
3556453.0;26.0;0.58
3556453.0;27.0;0.73
3556453.0;28.0;1.19
3556453.0;29.0;0.84
3556453.0;30.0;1.56
3556453.0;31.0;1.04
3556453.0;32.0;0.92
1600303.0;13.0;3.0
1600303.0;14.0;8.0
1600303.0;15.0;5.96
1600303.0;16.0;1.1
1600303.0;17.0;1.36
1600303.0;18.0;1.64
1600303.0;19.0;2.33
1600303.0;20.0;1.14
1600303.0;21.0;0.75
1600303.0;22.0;2.38
1600303.0;23.0;0.34
1600303.0;24.0;2.42
1600303.0;25.0;1.83
1600303.0;26.0;1.43
1600303.0;27.0;0.1
1600303.0;28.0;0.6
1600303.0;29.0;4.94
1600303.0;30.0;0.62
1600303.0;31.0;0.38
1600303.0;32.0;1.3
2905701.0;13.0;0.0
2905701.0;15.0;1.25
2905701.0;16.0;2.4
2905701.0;17.0;1.08
2905701.0;18.0;0.85
2905701.0;19.0;2.0
2905701.0;20.0;1.45
2905701.0;21.0;1.22
2905701.0;22.0;1.46
2905701.0;23.0;3.19
2905701.0;24.0;0.89
2905701.0;25.0;0.89
2905701.0;26.0;3.93
2905701.0;27.0;0.83
2905701.0;28.0;1.24
2905701.0;29.0;0.91
2905701.0;30.0;1.43
2905701.0;31.0;0.66
2905701.0;32.0;0.9
2304459.0;13.0;0.0
2304459.0;20.0;2.0
2304459.0;21.0;1.38
2304459.0;22.0;1.09
2304459.0;23.0;1.33
2304459.0;24.0;0.25
2304459.0;25.0;1.5
2304459.0;26.0;1.33
2304459.0;27.0;1.0
2304459.0;28.0;1.62
2304459.0;29.0;1.08
2304459.0;30.0;1.29
2304459.0;31.0;0.56
2304459.0;32.0;0.6
2307304.0;13.0;0.0
2307304.0;16.0;0.0
2307304.0;18.0;0.67
2307304.0;19.0;3.0
2307304.0;20.0;1.75
2307304.0;21.0;2.38
2307304.0;22.0;2.9
2307304.0;23.0;1.3
2307304.0;24.0;1.1
2307304.0;25.0;2.64
2307304.0;26.0;0.49
2307304.0;27.0;3.04
2307304.0;28.0;2.2
2307304.0;29.0;0.3
2307304.0;30.0;3.41
2307304.0;31.0;1.77
2307304.0;32.0;0.68
3201209.0;13.0;0.0
3201209.0;16.0;0.75
3201209.0;17.0;0.0
3201209.0;19.0;2.0
3201209.0;20.0;2.5
3201209.0;21.0;2.22
3201209.0;22.0;1.11
3201209.0;23.0;2.37
3201209.0;24.0;1.29
3201209.0;25.0;1.32
3201209.0;26.0;0.68
3201209.0;27.0;1.48
3201209.0;28.0;1.2
3201209.0;29.0;0.71
3201209.0;30.0;0.84
3201209.0;31.0;1.97
3201209.0;32.0;0.62
3201308.0;13.0;0.0
3201308.0;15.0;1.23
3201308.0;16.0;5.12
3201308.0;17.0;0.67
3201308.0;18.0;4.04
3201308.0;19.0;0.93
3201308.0;20.0;1.38
3201308.0;21.0;1.81
3201308.0;22.0;0.72
3201308.0;23.0;1.86
3201308.0;24.0;1.21
3201308.0;25.0;1.03
3201308.0;26.0;0.62
3201308.0;27.0;1.59
3201308.0;28.0;1.66
3201308.0;29.0;0.65
3201308.0;30.0;0.92
3201308.0;31.0;0.4
3201308.0;32.0;1.22
2111300.0;13.0;6.5
2111300.0;14.0;5.46
2111300.0;15.0;3.48
2111300.0;16.0;2.66
2111300.0;17.0;1.16
2111300.0;18.0;1.5
2111300.0;19.0;1.2
2111300.0;20.0;1.13
2111300.0;21.0;1.06
2111300.0;22.0;1.0
2111300.0;23.0;0.82
2111300.0;24.0;0.99
2111300.0;25.0;0.52
2111300.0;26.0;0.42
2111300.0;27.0;2.24
2111300.0;28.0;1.21
2111300.0;29.0;0.81
2111300.0;30.0;1.05
2111300.0;31.0;1.03
2111300.0;32.0;1.01
3140001.0;13.0;1.0
3140001.0;14.0;1.0
3140001.0;15.0;0.0
3140001.0;17.0;1.4
3140001.0;18.0;0.43
3140001.0;19.0;1.0
3140001.0;20.0;6.33
3140001.0;21.0;0.74
3140001.0;22.0;7.86
3140001.0;23.0;1.56
3140001.0;24.0;0.6
3140001.0;25.0;0.53
3140001.0;26.0;1.04
3140001.0;27.0;1.6
3140001.0;28.0;0.89
3140001.0;29.0;0.77
3140001.0;30.0;1.03
3140001.0;31.0;0.66
3140001.0;32.0;3.79
3151800.0;13.0;0.0
3151800.0;15.0;2.0
3151800.0;16.0;2.0
3151800.0;17.0;1.5
3151800.0;18.0;0.0
3151800.0;20.0;0.08
3151800.0;21.0;10.0
3151800.0;22.0;3.0
3151800.0;23.0;0.57
3151800.0;24.0;0.41
3151800.0;25.0;3.29
3151800.0;26.0;1.74
3151800.0;27.0;1.75
3151800.0;28.0;0.66
3151800.0;29.0;1.17
3151800.0;30.0;0.85
3151800.0;31.0;1.02
3151800.0;32.0;1.02
3170107.0;13.0;0.0
3170107.0;15.0;13.0
3170107.0;16.0;0.38
3170107.0;17.0;3.0
3170107.0;18.0;1.07
3170107.0;19.0;0.44
3170107.0;20.0;4.57
3170107.0;21.0;1.28
3170107.0;22.0;1.24
3170107.0;23.0;1.51
3170107.0;24.0;1.25
3170107.0;25.0;1.17
3170107.0;26.0;1.79
3170107.0;27.0;0.78
3170107.0;28.0;1.32
3170107.0;29.0;0.85
3170107.0;30.0;1.55
3170107.0;31.0;0.74
3170107.0;32.0;1.32
5103403.0;13.0;7.0
5103403.0;14.0;4.29
5103403.0;15.0;0.87
5103403.0;16.0;1.04
5103403.0;17.0;1.22
5103403.0;18.0;0.52
5103403.0;19.0;2.47
5103403.0;20.0;1.95
5103403.0;21.0;1.95
5103403.0;22.0;1.86
5103403.0;23.0;1.2
5103403.0;24.0;1.61
5103403.0;25.0;1.29
5103403.0;26.0;1.33
5103403.0;27.0;1.37
5103403.0;28.0;1.07
5103403.0;29.0;0.52
5103403.0;30.0;3.27
5103403.0;31.0;0.89
5103403.0;32.0;0.85
4108809.0;13.0;1.0
4108809.0;14.0;0.0
4108809.0;17.0;9.0
4108809.0;18.0;0.22
4108809.0;19.0;0.0
4108809.0;22.0;0.0
4108809.0;27.0;5.0
4108809.0;28.0;0.65
4108809.0;29.0;1.62
4108809.0;30.0;0.43
4108809.0;31.0;3.0
4108809.0;32.0;0.48
2403251.0;13.0;3.5
2403251.0;14.0;1.14
2403251.0;15.0;1.75
2403251.0;16.0;2.5
2403251.0;17.0;0.8
2403251.0;18.0;1.5
2403251.0;19.0;0.9
2403251.0;20.0;1.71
2403251.0;21.0;1.92
2403251.0;22.0;2.7
2403251.0;23.0;0.52
2403251.0;24.0;2.48
2403251.0;25.0;1.28
2403251.0;26.0;0.99
2403251.0;27.0;1.88
2403251.0;28.0;0.41
2403251.0;29.0;1.1
2403251.0;30.0;0.62
2403251.0;31.0;1.13
2403251.0;32.0;0.8
1100122.0;13.0;0.0
1100122.0;17.0;3.8
1100122.0;18.0;0.37
1100122.0;19.0;1.86
1100122.0;20.0;0.15
1100122.0;21.0;9.5
1100122.0;22.0;2.11
1100122.0;23.0;1.32
1100122.0;24.0;2.32
1100122.0;25.0;0.58
1100122.0;26.0;1.68
1100122.0;27.0;0.58
1100122.0;28.0;2.22
1100122.0;29.0;0.4
1100122.0;30.0;2.48
1100122.0;31.0;1.46
1100122.0;32.0;0.78
4302105.0;13.0;0.0
4302105.0;15.0;0.29
4302105.0;16.0;1.0
4302105.0;17.0;2.0
4302105.0;18.0;11.75
4302105.0;19.0;1.32
4302105.0;20.0;0.65
4302105.0;21.0;6.52
4302105.0;22.0;0.66
4302105.0;23.0;0.42
4302105.0;24.0;1.15
4302105.0;25.0;1.48
4302105.0;26.0;1.57
4302105.0;27.0;1.99
4302105.0;28.0;0.47
4302105.0;29.0;0.72
4302105.0;30.0;2.05
4302105.0;31.0;0.5
4302105.0;32.0;1.63
4310801.0;13.0;0.5
4310801.0;14.0;1.0
4310801.0;15.0;0.0
4310801.0;18.0;0.0
4310801.0;21.0;0.5
4310801.0;22.0;3.0
4310801.0;23.0;0.67
4310801.0;24.0;1.5
4310801.0;25.0;4.67
4310801.0;26.0;1.79
4310801.0;27.0;0.6
4310801.0;28.0;1.73
4310801.0;29.0;0.35
